UmutBerkutay Hadi seni de CEPTETEBli yapalým, banka sýralarýndan kurtarýp buluþma noktaný deðiþtirelim. ?? https://t.co/smN7rzXYWD;Pozitif
#HepimizMehmediz eminim ölesinizdir,askere gidene hemen torpil yapmak,yalandan üniversite okumak,bedelliyi 4 gözle beklemek,KOLPA Mehmetler;Negatif
Çýlgýnlar gibi hastayým ve beni bekleyen iki sýnav kaðýdý var ??;Negatif
RT @gulizvehakan: MutIu OImak için BekIeme hayat Kýsa... MutIu OImak için, Yanýmýza gelmen yeterli :) https://t.co/q3ibwbhs17;Pozitif
hakan hepcan?????? (@ Vittoria in Muðla, Bodrum) https://t.co/qhTsr5fs6Q;Negatif
Türk Telekom Allah Belaný Versin.;Negatif
sen nezamandan beri adam oldunda selam gönderiyon adi köpek çocuk katili apo pezevengi;Negatif
Keyifli bir gün geçirdik ??;Pozitif
istanbula yaz geldi sonunda?? https://t.co/z4h8fmPAut;Pozitif
Antalya kýþýn tam yaþanacak yer.;Pozitif
Bir gün sevdiðiniz insanla kendi evinizde oturup ''ulan hayat güzel be '' diyeceksiniz. Dayanýn. Kötü günler geçecek.;Pozitif
Ýstanbul'a seyahat;Pozitif
Seni süründürmeyen trip, beni sinirden öldürür.;Negatif
yansýn sana çýkmayan bu þehrin sokaklarý.. https://t.co/BSbQOvX5eZ;Negatif
Misak-i Milli sýnýrlarý içinde böyle bir yer var mý amk evlatlarý ?? Siz nerede yaþýyosunuz nerede nefes alýyosunuZ???? #AmedSurdaKatliamVar;Negatif
Hayat kýsa, uykum gelmiyor.;Negatif
?Eðer bu ülkede adalet varsa O seri cinsi sapýk cezasýný almalý! - Ayþe Arman -  https://t.co/IZUgVzGujg Yorum yapacak bir sey yok maalesef..;Negatif
RT @nazlibiyotik: Cahille savaþmayýn çünkü ben hiç yenemedim.;Negatif
herkesin kandili mübarek olsun;Pozitif
I'm at Fil in Istanbul https://t.co/6ru6CcDSxg;Negatif
RT @celilnalcakan: Tüm annelerin anneler gününü kutlar, sonsuzluða uðurlanan annelerin bu dünyada kalan çocuklarýna sabýrlar dilerim.;Pozitif
@melisayca ahhshsh tespit gibi tespit;Pozitif
Günlerim çok güzel geçiyor.;Pozitif
#BDPgezidencik senden gelen hayýr Allahtan gelsin;Negatif
Yani tamam bir tatil yerimiz, denizimiz yok ankara'da ama ama durun lan gezilecek yer bulamadým Ankara'da?? Bu kadýn gelip napacak??;Negatif
RT @sanalenfeksiyon: Yýllar içinde kaybolmaya yüz tutmuþ bir hikayenin, kötü kahramanýsýn sadece..;Negatif
Mutlu uyanmak,çok güzel ama yaa ??????????????;Pozitif
FIFA'da Sepp Blatter'in üyeliðinin derhal askýya alýnmasý önerildi.;Negatif
"""Oluk oluk kan akýtacaðýz.""
Sözünün eriymiþ.";Negatif
Kýsaca söyleyeyim: anlamak yordu beni.;Negatif
bukadar inat neden anlayamadým baþbakan zulüm ediyosun insanlara esaddan farkýn kalmadý #direngeziseninleyiz;Negatif
Kader ezikler içindir. Bazý þeyleri gerçekleþtirmek yerine gerçekleþmesini beklemek aptalca.;Negatif
#benimiçinmüzik hayat enerjisi ve insanlarýn seslerini bastýran muhteþem biþey ??;Pozitif
"Bir varmýþ bir yokmuþ. Deðiþtiriyorum; Ha varmýþ ha yokmuþ! SÝNAN KUL";Negatif
Harika bir yýldý! Bunun parçasý olduðunuz için teþekkürler.;Pozitif
Sonra kendime baktým, týklým týklým yalnýzdým.;Negatif
Kendimi çok zor sakinleþtiriyorum;Negatif
Her sakallýyý @ArdaTuran'a benzetirsek. http://t.co/jbMXRgvG72 http://t.co/1CXLl3VXbx;Negatif
Sürpriz doðum günü için çok teþekkür ederim iyiki varsýnýz Fatma Kalkan sinan Kalkan;Pozitif
"KAHPESÝN HAKKARÝ.Kahpesin Ey Güney Doðunun Ýsrail Altýna Yatmýþ Fahiþe Kenti..Devletin Suyunu Elektriðini Kaçak Kullanýp , Yiyip Ýçip MÜSLÜMANIM DÝYECEK KADAR KAHPESÝN..Devletin Hastanesinde Yatýp , 5 er 10 ar Çocuk Yapýp Keyfini Süren , Faturasýný Devlete Çýkaracak Kadar Alçak , Ayýn 15'i geldiði Zaman Aç Köpek Sürüleri Gibi Ptt Kuyruðunda Devletten Para Yardýmý Alýp Yemeðini Yediði Yere Ýhanet Eden FAHÝÞESÝN.. ASKERÝNÝ POLÝSÝNÝ arkasýndan haince KALLEÞCE vuran KAHPESÝN..GÜNEY DOÐUNUN KAHBE KENTLERÝ ; LANET OLSUN..";Negatif
Bi göz göze gelelim ben sana ne þiirler yazarým.;Pozitif
Yorgunum ve gereðinden fazla suskunum. bi bardak çay alýp aynanýn karþýsýna geçeceðim ve bi günü daha baþarýsýzlýkla bitireceðim;Negatif
Ruhsal problemlerimiz var?? #gopro #goprohero #goprouniverse #goproturkey #cakehouse @ Cafe Cakehouse… https://t.co/huDWqx9foh;Pozitif
Yükü sevgi özü saygý gücü barýþ süsü hoþgörü olan mubarek dinimizin seçtiði haftanýn özel günü olan cumanýzý kutlarým;Pozitif
Hiç haketmediðimiz þeyleri yaþattýlar , affedene yazýklar olsun .;Negatif
Lezanýmmm seni çok seviyorum 5 senedir senle arkadaþýz sýnýf arkadaþým olduðun ilk günü hayla hatýrlýyorum iyiki benim sýnýfýma gelmiþsin sen benim herþeyimsin Nutellam bal kaymaðým birtanem ömrüm oksijenim ruhum nefesim yane herþeyimsin kýsacasý seni çok seviyorum anlatmak isterim ama anlatýrsam sabaha kadar sürer bilgisayar çöker seni çok seviyorum sen herkezden daha deðerlisin <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 Muck...;Pozitif
"Gülümse; tozu gitsin yalnýzlýðýmýzýn.";Pozitif
I just finished a 3,99 km run with a time of 45:46 with Nike+ GPS. #nikeplus;Pozitif
Böyle enerjik enerjikken gelip benim tüm pozitifliðim gidiyo ya aferin size ??????;Negatif
tbrkler kardeþ takým tbrkler ÇARÞI <3;Pozitif
Karne günü?? https://t.co/uFRoVgQq2I;Pozitif
Ne güzel þey seni sevmek,  ilk gün ki gibi,  hâlâ.;Pozitif
bundan sonra FB nin adýný almadan aðzýný yýkamalý þerefsizler.;Negatif
(Bitanem) iyiki doðdun iyiki sen varsýn doðum günün kutlu olsun SENÝ SEVÝYORUM......;Pozitif
Ýtalya Teknik Direktörü'nün dudaðý patladý! Ýtalya Teknik Direktörü'nün dudaðý patladý!;Negatif
O yapmaz o beni üzmez dediðim adam yaptý. üzdü. kýrdý.paramparça etti.;Negatif
kýzým yine mutfakta harikalar yaratýooo:);Pozitif
Her þey gibi sevdanýn da bir kanunu var. Ve orda þöyle yazar: Sevenleri hiçbir kuvvet ayýramaz.;Pozitif
Hayat bir hediyedir onu al;Pozitif
doðum günümü kutlayan herkese çok teþekkür ediyorum sizleri seviyorum;Pozitif
#HDPyiOEvenKAHPELER  benim gözümde hepiniz hainsiniz pkk siyasi acentasý, suçun ortaðýsýnýz !!!;Negatif
fascist prime minister Erdoðan #TwitterisblockedinTurkey #TurkeyBlockedTwitter;Negatif
Hayat her zaman mý bu kadar zor, yoksa sadece çocukken mi ? Yada büyüyünce mi ?;Negatif
Yaþamaktan korkarsan , hayat seni harcamaktan korkmaz. ^_^;Negatif
"RT @SevdimBunu: ""En kötüsü ne biliyor musun? Kendine yenilmek, pes etmek."" - Che";Negatif
katiller özgür,hak adalet arayanlar müebbet !!!;Negatif
#GökçekBombalýyor 'Chp yapamaz' diye yürütülen bir seçim kampanyasý Akp'nin sonu olur.;Negatif
fener goll goll goll????????;Pozitif
I just finished a 7,40 km run with a time of 1:54:00 with Nike+ GPS. #nikeplus;Pozitif
"""uyudun mu? :)"" gibi mesajlar alma saati??";Pozitif
wuhuwwww?????? (@ Tekilacýlar Sokaðý in Muðla, Bodrum w/ @atcuzn) https://t.co/4GtKEbJz85;Pozitif
Þuan tam olarak doktorlar izleyip reklam verince hayat bilgisini açmak istiyorum neden yok niye;Negatif
"Sabahlarý yoldayken gökyüzünü izlerim;kuþlarýn özgürce dans ettiklerini,bulutlarý....";Pozitif
Ablam TC Senay Kocak doðumda onu ve bebiþimizi bekliyoruz dualarýnýzý bekliyorum teþekkürler????;Pozitif
Good bye Liverpool ????????;Pozitif
Merhaba dünya;Pozitif
AHAHAHAHAHAHAHAHHAHA???????? https://t.co/iglZcb5Gv2;Pozitif
Helal olsun size resul için yapýlan bu hareketten dolayý !!! @livhospital;Pozitif
TÜM ÝSLAM ALEMÝNÝN .........CUMASI MÜBAREK OLSUN........RABBÝM BU GÜNÜN GÜZELLÝÐÝYLE DUALARIMIZI KABUL EYLESÝN.............AMÝN.......;Pozitif
görsellik deðil,kafanýn içindeki önemli! https://t.co/LBB6QcwNaB;Pozitif
Zaten ruhumuzu bütün çýplaklýðýyla kimseye gösteremediðimiz için daima yalnýz kalmaya mahkûmuz.;Negatif
Terror in der Türkei: Verheerender Anschlag in Ankara - Dutzende Tote - SPIEGEL ONLINE http://t.co/pq0Uv7zW8h;Negatif
iskender paydaþ' ýn her seferinde 9 metrelik kollarýyla ve 3 metre saçlarýyla davul çalmadýðý müzik kliplerinin OLDUÐU bir dünya düþlüyorum.;Negatif
Soranýmýz yok bizde öyle telefona bakýyoruz biri biþey yazar diye;Negatif
RT @BalikesirOrman: ‘Þehit Bakým Astsubay Çavuþ Deniz Göçkün Hatýra Ormaný’nda, fidan dikim töreni tertip edildi. https://t.co/KuYgzBVOeW;Pozitif
Ýddiaya göre, Sepp Blatter'e 90 gün hak mahrumiyeti cezasý verilmiþ.;Negatif
Bilgisayar kafayý yedi yarýn yine stress bu ne biçim iþ ya ??;Negatif
Mesaj gelipte okumamýþ gibi yapan ne çok adam varmýþ, herkes bir panik halinde. ??;Negatif
#aþkyeniden Sevdim bu diziyi ????;Pozitif
istanbul bi baþka güzel benimle?? (@ Beylikdüzü Büyükþehir Konutlarý in Ýstanbul, Türkiye) https://t.co/vNwR3SMlmz;Pozitif
RT @ozguraras: Ne güzel çýkmýþýz ?? https://t.co/3vtAIg2Ipq;Pozitif
Mesela öyle herkese nefret duyan bi insan deðilim ama nefret duyduðumda da stratosfere kadar nefretim kabarýyo nasýl bi nefretse artýk;Negatif
TAYYÝP O KADAR KORUMA TUTACAGINA BABASI KORUNSAYDI BUNLAR OLMAZDI ...;Negatif
tutuklu tüm gazetecilere özgürlük !!!;Pozitif
Hem uyumak istiyorum,hem kitabýmý bitirmek...Benimki yer çekimsiz ortamda muz yiyip,çilek tadý vermesi gibi birþey oldu ??????;Pozitif
Dün iktidara sýrtýný dayayanlar bugün infial yaþýyormuþ gibi davranmasýnlar.;Negatif
RT @sitare83: Allah yardýmcýn olsun.Allah  bize yeter. O, ne güzel dost ve ne güzel bir vekildir.#mýsýr #mursi #türkiye #islam https://t.…;Pozitif
#IOC, Lillehammer 2016 Gençlik Kýþ Olimpiyatlarý'nda uygulanacak dopingle mücadele kurallarýný yayýnladý: https://t.co/xW4QXBiN0D #Sportslaw;Negatif
Bazý insanlar vardýr kardeþim dersin arkandan konuþur . Sana en acý veren þey arkandan konuþmalarý deðil,bunu kardeþinin yapmasýdýr !;Negatif
"RT @ateisthafiz: ""Hristýyanlarý dost edinmeyin"" diyen kitaba iman eden müslümanlarýn patýr patýr Hristýyan olmasýndan #utanýyorum https://t…";Negatif
Dereyi görmeden balkona çýkmýcan arkadaþ :D;Negatif
07:45 den beri klima çalýþýyor ofiste.Ýki dk kapatilinca,oturduðu yerden söylenen kiþinin evinde klima varmiþ mi acaba?Bence menopoza gircek;Negatif
Ben yine kafayý yedim;Negatif
Herkesin bayramýný kutlar, sevdiklerinizle geçecek saðlýk mutluluk huzur dolu nice bayramlar dilerim...;Pozitif
Hem çocuðun hem de düzenli seks hayatýn var sana neden yer vereyim hayat bana vurmuþ tokadý zaten;Negatif
kuzenimin vefat haberini aldým.kederliyim.özlemle ve helalleþmedeiðim için acým dahada büyük;Negatif
Hayýrlý geceler o zaman :);Pozitif
Hahahahahaha seviyorum seni?? https://t.co/dQkGjGjKg4;Pozitif
hangi þartlarda penaltý verilir hangi þartlarda penaltý verilmez. eðer maçýn 20. dk sý oynanýyorsa ve fenerbahçe hala gol atamamýþsa pozisyon ne olursa olsun penaltýlar verilir!!! eðer trabzonspor oynuyorsa 3-0 da yeniyorsa olan penaltý verilmez( karabük trabzon maçýnýn 4. golden önceki umuta yapýlan penaltý pozisyonuna bakýn)...;Negatif
ben twiter e sýrf bu günleri görmek için girmiþtim. bugünü de gördük ne mutlu. ama öfkemiz þerefsizler cezalandýrýlmadan bitmeyecek.;Negatif
Hayat o kadar basittir ki.Temel þeyleri olmasý gereken yere yerleþtirirsen herþey çözülür.;Pozitif
Ýnsan salak ya... daha önce hiç yanýnda olmadýðý, bir banka oturup konuþmadýðý birini nasýl özler,neden bekler.;Negatif
turkcell süperonline fiber de çalýþan arkadaþ veya tanýdýðý olan bana yazar mý mesaj teþekkürler ,mahkemelik olucam bunlarla ya sabýr;Negatif
Böyle hasta mý olunur lan ölmek üzereyim.;Negatif
Melih Gökçek'in Belediyesi, Ankara Hacýbayram’daki 2 bin yýllýk Augustus Tapýnaðý'ný  yýktý! HESAP GÖRÜCÜ OLARAK ALLAH YETER (CC);Negatif
RT @uAlcn1905: Kaybettiysek de hep iyi niyetimizden saflýðýmýzdan kaybettik be albayým.;Negatif
Baþarýlý olmanýn yolu çalýþmaktan geçer.;Pozitif
Yaþasýn karne serüveni an itibaren baþlamýþ bulunmakta sosyal alemde ??;Pozitif
hayat bazen boðazlý kolsuz kazak kadar anlaþýlmaz ve tuhaf..;Negatif
Dugun devammmmmmmm simdi de Cesme'deyizzzzz???????????????????? @muratdalkilic #merveeebolugur @berkaysahinn https://t.co/rhF1hCPb0j;Pozitif
 ahahahah þimdiki teknoloji önemli ??;Pozitif
Turnuvadan elendiðimiz için sayýn hocamýz Terim ve kahraman oyuncularýmýzdan ülke olarak özür diliyoruz.;Pozitif
kardeþlerimiz deðil hain ASKERLERÝMÝZ,kelime cambazlýðý yapma... https://t.co/hHs7asFcKk;Negatif
Fenerliler sesini kestiler;Negatif
seni o kadar unutacaðým ki, gün gelecek yaktýðým sigara sen olacaksýn. býrak ayný þehri, aklýmýn dar sokaklarýnda bile karþýlaþamayacaðýz.;Negatif
%50sini dýþlayan diktotör baþbakan istmiyoz ...sen akpnin deðil türkiye cumhuriyetinin baþbakanýsýn halkýna kulak ver sen kazanýrsýn;Negatif
Bi insana inanip guvenmenin mutlaka bi cezasi vardir... Unutmayin....hemde hiic...;Negatif
Bide koyarýz iki kadeh kafa nereye biz oraya..!;Pozitif
"#BiriDeDemiyorKi Hayat: mevsiminde olmayýp satýlan domates gibi; ne tadý var ne tuzu be...";Negatif
Hayat bi hayirsiz evlat.;Negatif
Bu saatten sonra beni mutlu edebilecek tek þey benden habersiz banka hesabýma yatýrýlan iki milyon dolar.;Negatif
Tayyip istifaa;Negatif
Sarayda bile huzur yok lan adama !;Pozitif
Pazartesi uyandýðýnda dolarýn ve ekonominin ne hale geldiðini görüpte 'banane benim dolarla iþim yok' diyen sýð beyinler olacak di mi?;Negatif
Cuma mesaisi en güzeli:));Pozitif
Ama bende ENAYÝLÝK ! Bana herþey müstehak... ??????;Negatif
Geceleri uyanýk olmakdan sýkýldým ama ben...;Negatif
þike davasýnda tüm medya sýnýfta kalmýþtý ne yazýk ki. medyadaki FB düþmanlarý utanýn ahlaksýzlar.;Negatif
P A N A X Markalý bitkisel ürün kullanan veya kullanmayý düþünenler kesinlikle denemesinler çünkü hiçbir faydasý yok boþuna paranýzý ziyan etmeyin ben denedim yaptýrdýðým anjiyolarda gerçeði gördüm bilginize...;Negatif
RT @beklentileruzer: Ama yine de, her þeye raðmen, tekrar tekrar, piþman olmadan. Bir sen. Ýnadýna bir tek sen.;Pozitif
TBMM BÜTÜN PARTÝLERÝN OY BÝRLÝÐÝYLE BÝR 'O'NUN KANUN YASALAÞTIÐI TARÝHE KADAR YAPTIKLARINDAN HESAP SORULMAYACAKTIR KANUN ÇIKARSA BELKÝ BÜTÜN KURUMLAR 'O'DAN KURTULUR BÝRAZDA OLSA DEMOKRASÝ GELÝRMÝ DÝYE DÜÞÜNÜYORUM;Negatif
RT @idriskardas: “Özgürlük”nöbeti tutulan Özgür Gündem, Ankara Kýzýlay’da PKK'nýn 37 insaný öldürdüðü saldýrýdan sonra böyle çýkmýþtý https…;Negatif
Ýçimdeki melek bana küsmüþ oysa Murat Boztepe ????;Pozitif
Doðru nasýl yalnýz olabilirsiniz ki daðdaki leþler yanýnýzda vatan hainleri sizi okadar can yaktýnýz siz yanmayacakmýsýnz #HDPYalnýzDeðildir;Negatif
Kanun teklifi böyle verilir. Teklifin konusu deðil, usulü önemli. http://t.co/K9as0Gj6xZ;Negatif
Yemin ediyorum deliricem;Negatif
Herkese iyi günler.;Pozitif
baransu ile avcý ne hissetmiþtir acaba? FB ahý daha kötü çýkacak, bunlar iyi günleri. alçaklar.;Negatif
FB linç edenler þimdi linç edilmekten þikayetci. vay anasýný yahu.;Negatif
Siz net biþey diyorsanýz oluyor valla @CanAnl @trkanalt;Pozitif
REGAÝP KANDÝLÝ BÜTÜN MÜSLÜMAN ALEMÝNE KUTLU OLSUN ÝNÞAALLAH;Pozitif
Tebrikler Beþiktaþ :) Not: Ben #GS;Pozitif
RT @bikafacom: Þþ sýkýntý yok! https://t.co/USoqwDZYNU;Pozitif
#Eski hayatýmý asetonla silmek, yerine yeni bir #hayat sürmek istiyorum...;Pozitif
Yerim sizi Allah mutlu etsin insallahhhhhh ???????? @merveeebogulur @muratdalkilic https://t.co/PGyarZrvaC;Pozitif
Çok güzel bir staj dönemi geçirmekteyim.;Pozitif
RT @Kumralgencimiz: Göz rengi mühim deðil, bakýþlarý gökyüzü.;Pozitif
#1þeysöyliyicegim bu kadari az mi yeter tukendi icim zorsun zor...;Negatif
Tüm arkadaþlarýn mübarek kandilini kutlarým.;Pozitif
Ben rejimdeyim ya herkesin dondurma / tatlý / pasta / börek snap atasý gelmiþ...??????;Negatif
RT @cerentheirish: uðruna beni üzdüðün ne varsa, hepsini tek tek, en acý þekliyle kaybedeceksin;Negatif
Vali amca seviliyosun :);Pozitif
Gizem Sarýhan Çok seviyom lan seni senin yerin benim kalbimde yerin ayrý Hatunum <3 Sen benim herþeyimsin ömrüm Hatunum yaþama sebebim Oksijenim Sen benim herþeyimsin hatunum mükemmelsin sen ya Uzatmaya gerek yok Yaþama sebebim Hatunum Seni Çok Seviyorum <3 <3 <3 <3 :D;Pozitif
Tebrikler DenizBank, Tebrikler Dijital Kusak Bankaciligi, Tebrikler fastPay...;Pozitif
Bir katille fotoðraf çekilmek mi? ??;Negatif
garip bir banka boþ;Negatif
Nach zwei Explosionen : 186 Verletzte: Zahl der Todesopfer bei Anschlag in Ankara steigt auf 86 http://t.co/PECPDpfJER;Negatif
RT @4DEM_CALIK: Ýnsanlar seni yanlýþ anladýðýnda dert etme, duyduklarý senin sesin, fakat aklýndan geçirdikleri kendi düþünceleridir.Hz.…;Pozitif
Keþke her s?b?h ?l?rm ç?ldýðýnd? polisler k?pýyý kýrýp, “y?t y?t y?t” diye b?ðýrs? d? geri y?tsak :))));Pozitif
Yeni dönemde hedefim hayvan gibi ortlama yapan alt dönemi komple çapraza býrakmak cb en yüksek notunuz olacak ????;Negatif
Bugün Ýlkbahar'ýn ilk günü :);Pozitif
Aðýrdýr sevmelerim her yürek taþýyamaz, büyüktür umutlarým her omuz kaldýramaz. Her þeyi unuturda þu gönlüm bir seni unutamaz....;Negatif
"RT @Hiizur: ben baðlaç olan ""de"" miyim niye benden ayrý duruyosun amk";Negatif
"Adam pide kuyruðunda ""abi ben alýp çýkayým, iftara yetiþeceðim!"" diyor.. biz hobi amaçlý mý bekliyoruz Allahým yaaaaa :(";Negatif
"Ne garip þey þu mutluluk; Gitti mi gider, çaðýrsan gelmez, gelse de kalmaz, kalsa da yetmez...";Negatif
"Muþ-Tatvan yolunda hep güllere mi inanýyoruz acaba? 

#BismileSesVer";Negatif
Öyle insanlar tanýdým þu hayatta. .. .Hevesim deðil sevesim kalmadý. .;Negatif
RT @dengesiiz_5: Keþke yeni bir yara açmaktansa eskisini kanatmaya devam etseydim;Negatif
RT @busenurrg: moraller bozuk;Negatif
2015 Honda CB 650F: http://t.co/G0v5gOWSSC via @YouTube;Negatif
"O zaman 'TEÞEKKÜR EDÝYORUZ' ve heeeep 'GÜLÜYORUZ' ...????
 Yazýnýn devamý blogda… https://t.co/WpNNGea1M6";Pozitif
Hayat kýsa, hava sýcak, insanlar karaktersiz.;Negatif
bronzlaþayým diye solarium da fazla kalmaþým her yerim sýzlýyo ah @MikailBasgan ah hayvan gibi þiy yapýyosunuz ya.;Negatif
I'm at The Luvi Hotel in Bodrum, Mugla https://t.co/j8ySXzwBpm;Negatif
Yarýn 2 tane Bocce maçýmýz var. Ýnþallah ikisinide kazanýp çeyrek finale kalýrýz be hepsinþ kazanýp Türkiye Þampiyonasý na kadar ilerleyebiliriz. ??;Pozitif
Yok yok o haziran bitmeyecekti.;Negatif
Ölesiye önemsediðin birinden uzaklaþmak zorunda kalmak çok zor deðil mi?;Negatif
Banka müdürü baþarýsýz personeli sýra dayaðýna çekti https://t.co/qBwVEAw9yI https://t.co/KDDSvSpUph;Negatif
Avrupa Þampiyonasý'nýn en kötü teknik direktörü ? Ben kararsýz kaldým üçü de birbirinden kötü.;Negatif
RT @CanAnl: Altýnda düþmeye baþlar yine bilginize;Pozitif
HERKESE ÝYÝ GECELER.;Pozitif
#MutluOlmakÝçin çay için... Olmadi raký...;Pozitif
RT @bymister_no: ''Ehli-Keyf'' Ýnsanla Paylaþýlmaz Hüzün.!Önce Avuçlarýna Bakacaksýn Dost Dediðinin. ''Ateþ Ýzi Olmayacak'''Ki, Yangýna…;Negatif
#ÝlginçBilgiler Kaþýk olmadan çorba içemezsiniz. :D ?;Pozitif
14 MART TIP BAYRAMI YAÞAM MÝMARLARIMIZ DOKTORLARIMIZA KUTLU OLSUN;Pozitif
Þuan güneydoðuda kýyametin kopmasý gerekiyr,yakýcaksýn o destekçi köyleri,mezralarý her yeri kafalarýný ahýrlardan maðaralardn çýkaramýcaklr;Negatif
"En sevdiðiniz kýz ve erkek Türk ünlü (ler)?? Edit: Erkek = #KadirDoðulu #MuratBoz #MustafaCeceli #SerkanÇayoðlu #ErkanPetekkaya Kýz= saysam bitmez ama ; #Hadise - #DilaraÖztünç - #DemetAkalýn - #ÖzlemYýlmaz #Gülþen #EceSeçkin #LeylaTanlar #NeslihanAtagül #BaþakParlak… Daha da yazsam roman olur ??????????????????";Pozitif
#BDPgezidencik yoksa biz çýkarýcaz;Negatif
bütün müslüman alemin mubarek regaip kandilini kutlar hayýrlara vesileolmasýnýdilerim;Pozitif
Hocamýz yazýlýya kamera getirdiðinden beri iyi deðilim;Negatif
Tüm akraba,dost ve arkadaþlarýmýn bayramýný kutluyorum;Pozitif
Hava soðuk,trafik var...!Amannnnnnn;Negatif
çok þukur abim yogun bakýmdan çýktý.periþan oldum.herhalde sýra bende;Pozitif
Tüm islam aleminin ve sizlerin MÝRAÇ Kandilinizi kutlar nice mutlu huzurlu kandillerinizin devamýný dilerim...;Pozitif
Hava sýcak ama insanýn dýþarý çýkýp gezesi geliyor;Pozitif
Hayat kýsa, kimsenin kahrýný çekmeyin efendim.;Pozitif
duygu yüklü bir sabaha uyandým;Pozitif
RT @mminecatal: Gönlümün efendisi bu gece Ýzmire gidiyor ?? @duygu_tayyar;Pozitif
Bursumu çekemiyorum banka kartýmý kaybettim ????;Negatif
6 milyon insaný öldüren Adolf Hitler üzerinden Ýsrail'e gönderme yapan faþist beyni zikiyim.;Negatif
Çaðlayan Adliyesi’nde  ülkenin çýkan çivisini yerine geri çakmaya çalýþtýlar...;Negatif
neþe;Pozitif
böyle bi hocaydý fakat kýymeti bilinmedi ?? https://t.co/nnkGrgiasl;Negatif
Bu havada #aþkyeniden izlenir ????;Pozitif
Hepiniz seviliyorsunuz @guvendikelif @isiksacan @ozguraras  @tv360comtr;Pozitif
Saldýrýda yaþamýný yitiren insanlarýmýza Allahtan rahmet, yaralýlarýmýza acil þifalar dilerim. Ailelerine sabýr diliyorum.;Negatif
aþýk olsam sanki daha iyi olcakmýþ gibi.;Pozitif
??????Bugün bakým günü....SPA manikür/pedikür argan peeling ve maskenin ennnn güzeliii… https://t.co/vKNbXSVM99;Pozitif
"Ayþenurumm seni çok seviyorum kötü sözler etmiþ olabilirim özürdilerim meleðim seni çok seviyorumrum ayrýca bütün fotorafýmý beðeniyosun seni anlatmýycam tek kelimeyle herþeyimsin <3 <3 <3 <3 ;) <3 :-*";Pozitif
bize þikeci diyenlere biz ne diyelim?;Negatif
siz pkk den bile kötüsünüz en azýndan pkk halkýný aptal yerine koymuyor.çocuk kandýrýyorlar;Negatif
Fahriye burak çok yakýþýyorlar aman bozulmasýnlar @ozguraras @tv360comtr;Pozitif
Bu son gönderim olabilir :( :'(;Negatif
#öncecan bu akp hükümeti devleti yok etti;Negatif
Nasýl oldu bilmiyorum ama minecraftta yeni dünya seçip baþlarken ayarlarý kurcaladým yerde 15 meþale, sandýk (içinde elmaslar var) çok güzel ürünler var :) yupii;Pozitif
Canim canim canim arkadasim doguma giriyooooo?????????? yuppiiiiii kizimiz geliyor???????? cok heyecanliyim… https://t.co/dMirvRPhE9;Pozitif
dün akþam alanya bld.tiyatrosundaydým.rejisörlüðünü sevgili hocam murat atak,ýn yaptýðý bir þehnaz oyunu adlý oyunu seyrettim.oyuncular beraber mezun olduðum sýnýf arkadaþlarým olduðu için ayrý zevk aldým.;Pozitif
ben, bir problem gidene kadar onu görmezden gelme taraftarýyým.;Pozitif
HAYIRLI CUMALAR;Pozitif
Fenerbahçe taraftarlarýnýn manevi tazminat davasý açabileceklerini iddia eden avukatlar var. Taraftarlar bir bilene sorsunlar.;Negatif
Kerpe'de geçen keyifli bir haftasonu daha :);Pozitif
Bazý þeyleri umursamak için çok genciz.;Pozitif
Para dediðiniz þey nedir? Alt tarafý banka hesabýnýzý açtýðýnýzda virgülden önceki görülen 8 hanedir para.;Negatif
Bana iþi düþmeyen herkesi çok seviyorum;Pozitif
Alisveris yaptýgým site banka Kartý kabul etmediði icin eft yaptim banka kargo ücreti kadar para kesti vur vur biraz da þurdan vur;Negatif
Aranýzda 22 yýl önce diri diri yakýp oruçlu olan var mý? #22YilOlduSivasinAtesiSönmedi;Negatif
Madem hepimiz yatacaz niye ayrý yatýyoruz?;Pozitif
AMK MÝT'ten açýklama gelmedi mi?;Negatif
Kaleme Bile Sýrrýný Verme Gider Kaðýda Yazar !;Negatif
Dün çok çok kritik toplantý yaptýnz sonuç? @Ahmet_Davutoglu bu daðdaki leþleri gebertmedn TBMM'deki kravatlý teröristleri susturmadn olmaz?;Negatif
Aziz Sancar'ý tanýmýyordum. Bu da benim ayýbým. Tebrikler ! https://t.co/j9ESz1OADz;Negatif
Öcalan gezi parkýný selamlýyormuþ baþalrýmlan senin yedi sülalene fýrsatçý köpek it al itlerini ordan;Negatif
Ýliþkide az ilgi dönemi baþlamýþsa, dar boðaza girmiþsinizdir.  Ne öyle az kuru, az pilav gibi aþk mý olur.;Negatif
#Popiþ Benim hiç popiþim olmadý anne :( http://t.co/DacoTgtyKQ;Negatif
"Bizi seviyormuþ gibi davrananlara; Bizde inanýyormuþ gibi davranýrýz Sýkýntý yok .!";Negatif
ve sonsuza dek mutlu yaþadýlar...' ;Pozitif
Babamýn doðum günü;Pozitif
#cArsýYalnýzDeðildir;Pozitif
artýk çýksan diyorum eserimmm ??????????????????;Pozitif
MEVLÜT KANDÝLÝNÝZ MÜBAREK OLSUN;Pozitif
